population,scenario,date,estimate,lower,upper,averted,averted_lower,averted_upper,cume_averted,cume_averted_lower,cume_averted_upper,scenario_cat
pregnant,vaccine50,2024-12-07,27.562013999999994,26.736803999999996,28.387223999999996,2.4206159999999994,1.8678464,3.0292991999999987,175.15710299999998,135.15839119999993,219.20175360000005,50% vaccination
pregnant,vaccine50,2024-12-14,27.562013999999994,26.736803999999996,28.387223999999996,2.4206159999999994,1.8678464,3.0292991999999987,177.57771899999997,137.02623759999992,222.23105280000004,50% vaccination
pregnant,vaccine50,2024-12-21,32.155682999999996,31.192938,33.118428,2.824052,2.179154133333333,3.5341823999999997,180.40177099999997,139.20539173333324,225.76523520000003,50% vaccination
pregnant,vaccine50,2024-12-28,41.343021,40.105206,42.580836,3.6309240000000003,2.8017696000000005,4.5439488,184.03269499999996,142.00716133333324,230.30918400000004,50% vaccination
pregnant,vaccine50,2025-01-04,44.741805,43.40223,46.081379999999996,3.9294200000000004,3.0321013333333338,4.917503999999999,187.96211499999995,145.0392626666666,235.22668800000005,50% vaccination
pregnant,vaccine50,2025-01-11,35.793444,34.721784,36.865103999999995,3.143536,2.4256810666666673,3.9340032,191.10565099999997,147.46494373333326,239.16069120000006,50% vaccination
pregnant,vaccine50,2025-01-18,40.267624500000004,39.06200700000001,41.473242000000006,3.5364780000000002,2.7288912,4.425753600000001,194.64212899999995,150.19383493333325,243.58644480000007,50% vaccination
pregnant,vaccine50,2025-01-25,35.793444,34.721784,36.865103999999995,3.143536,2.4256810666666673,3.9340032,197.78566499999997,152.61951599999992,247.52044800000007,50% vaccination
pregnant,vaccine50,2025-02-01,44.741805,43.40223,46.081379999999996,3.9294200000000004,3.0321013333333338,4.917503999999999,201.71508499999996,155.65161733333326,252.43795200000008,50% vaccination
pregnant,vaccine50,2025-02-08,40.267624500000004,39.06200700000001,41.473242000000006,3.5364780000000002,2.7288912,4.425753600000001,205.25156299999995,158.38050853333326,256.86370560000006,50% vaccination
pregnant,vaccine50,2025-02-15,31.319263499999998,30.381561,32.256966,2.750594,2.122470933333333,3.4422528,208.00215699999995,160.5029794666666,260.30595840000007,50% vaccination
pregnant,vaccine50,2025-02-22,35.793444,34.721784,36.865103999999995,3.143536,2.4256810666666673,3.9340032,211.14569299999997,162.92866053333327,264.2399616000001,50% vaccination
pregnant,vaccine50,2025-03-01,26.845083,26.041338,27.648827999999998,2.357652,1.8192608000000001,2.9505024000000004,213.50334499999997,164.74792133333327,267.1904640000001,50% vaccination
pregnant,vaccine50,2025-03-08,26.845083,26.041338,27.648827999999998,2.357652,1.8192608000000001,2.9505024000000004,215.86099699999997,166.56718213333326,270.1409664000001,50% vaccination
pregnant,vaccine50,2025-03-15,22.3709025,21.701115,23.040689999999998,1.9647100000000002,1.5160506666666669,2.4587519999999996,217.82570699999997,168.08323279999993,272.5997184000001,50% vaccination
pregnant,vaccine50,2025-03-22,22.3709025,21.701115,23.040689999999998,1.9647100000000002,1.5160506666666669,2.4587519999999996,219.79041699999996,169.5992834666666,275.0584704000001,50% vaccination
pregnant,vaccine50,2025-03-29,26.845083,26.041338,27.648827999999998,2.357652,1.8192608000000001,2.9505024000000004,222.14806899999996,171.4185442666666,278.0089728000001,50% vaccination
pregnant,vaccine50,2025-04-05,17.020473000000003,16.510878000000005,17.530068000000004,1.4948120000000003,1.1534581333333334,1.8706943999999996,223.64288099999996,172.57200239999995,279.8796672000001,50% vaccination
pregnant,vaccine50,2025-04-12,17.020473000000003,16.510878000000005,17.530068000000004,1.4948120000000003,1.1534581333333334,1.8706943999999996,225.13769299999996,173.7254605333333,281.7503616000001,50% vaccination
pregnant,vaccine50,2025-04-19,17.020473000000003,16.510878000000005,17.530068000000004,1.4948120000000003,1.1534581333333334,1.8706943999999996,226.63250499999995,174.87891866666664,283.62105600000007,50% vaccination
pregnant,vaccine50,2025-04-26,12.765354749999998,12.3831585,13.147550999999998,1.121109,0.8650936000000001,1.4030207999999997,227.75361399999994,175.74401226666663,285.02407680000005,50% vaccination
